SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,ConversionFactor,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,SourceFlowCAS,SourceFlowCAS_Nolead_0,Notes,,TAH notes
ecoinvent,Paraffins,428e384f-5146-4023-9e62-cca1db3ed321,air/ urban air close to ground,kg,,,[unmapped],,,,,,,008002-74-2,8002742,"Unidentifiable group, CAS suggest Natural Gas",,
ecoinvent,"Transformation, from annual crop",f05cca02-ec18-4acc-9939-59658ff9a554,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from annual crop, greenhouse",101f15ac-0698-49dd-b177-471a813ef78e,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from annual crop, irrigated",a70beb60-354d-4dcd-b6fd-8c251357fb2a,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from annual crop, irrigated, intensive",10ebc72c-2c4b-45ea-abd8-cb7fe0805883,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from annual crop, non-irrigated",4b420f19-0421-461e-a0b6-7efbf580089b,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from annual crop, non-irrigated, extensive",c7869c43-266c-429d-bfd5-6b578ed32ce8,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from annual crop, non-irrigated, intensive",ab3e851e-21c9-47cf-8e7d-5f96dfae3ba5,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from arable land, unspecified use",4d166779-88fd-441b-9537-f3b974e3bff7,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from cropland fallow (non-use)",4da2ea28-8273-4901-9931-264169ec7731,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from dump site, inert material landfill",c1513682-45ad-444e-afb5-27c660714e88,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from dump site, residual material landfill",7fdc928c-f347-45e7-82d7-046acdf878ae,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from dump site, sanitary landfill",b79e26a0-88db-441f-b79b-508506e81b93,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from dump site, slag compartment",7d5b5802-3698-4be8-98f8-ab7c1a2e9328,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from forest, extensive",e71f95a5-fd82-4128-9fd1-be3f0e85d0fc,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from forest, intensive",e717f3cc-ac70-4c9b-be56-1614239b917e,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from forest, primary (non-use)",9d136389-8670-45ae-ad1d-a06848a1fd1d,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from forest, secondary (non-use)",9cc80820-fcf9-4ea9-8e67-0aa423eba6a4,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from forest, unspecified",0930b6b8-d9c6-4462-966f-ac7495b63bed,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from grassland, natural (non-use)",b905c2e0-a0db-4e66-80d2-8bdfc93c6218,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from grassland, natural, for livestock grazing",c12ed8b5-8452-43ca-9986-a814e908e792,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from heterogeneous, agricultural",2e002771-9f22-43e3-9990-f06f8235700b,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from industrial area",b6dcefd8-3848-4338-9c3e-fe6e91f20937,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from mineral extraction site",64d99cb5-3b4f-4195-b86f-c5f45b4dcd19,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from pasture, man made",2c126bcc-bb63-4d63-bd72-f02a1e616809,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,intentionally blank
ecoinvent,"Transformation, from pasture, man made, extensive",82f2476e-988b-4d7a-bde6-5da9337d1f65,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from pasture, man made, intensive",592bf69f-8551-4611-8942-4620be0adabe,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from permanent crop",fcb77a5a-6882-4aeb-82a9-ba57688d2224,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from permanent crop, irrigated",73cba245-5969-4076-8490-75a236073196,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from permanent crop, irrigated, intensive",d585d599-05f1-47ff-8c41-790f51830b9b,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from permanent crop, non-irrigated",31e4e26b-a997-4969-963d-243699aca3a8,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from permanent crop, non-irrigated, intensive",fa288b80-6ef1-4e80-b534-5c2e5c492fd8,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from river, natural (non-use)",b06ca23e-c6c0-478b-a65c-50e5e5dd8440,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from seabed, infrastructure",bbcdd18c-4d16-4c28-b031-d988884030a7,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from seabed, unspecified",928ba839-d6e5-4d1e-b5fd-122998a9bbe2,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from shrub land, sclerophyllous",17a5a406-333f-4b9e-8852-c2de50bc9585,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from traffic area, rail/road embankment",46b8b2fd-eb2a-413d-bc39-e7dc18a420ef,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from traffic area, road network",00907a61-b501-4f47-b688-1dc2b51d48c1,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from unspecified",29630a65-f38c-48a5-9744-c0121f586640,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from unspecified, natural (non-use)",1a1d0d4b-6b95-4815-ad06-2ec5fe333c43,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from urban, continuously built",a8e39acd-6e7f-4d43-973b-37e6b7c00037,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from urban, green area",83a691df-1e4a-4cee-bcdb-17b7bd0c8c35,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, from wetland, inland (non-use)",0782d8ff-80e5-47a7-a2ba-3ba40ab60b60,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to annual crop",c3f83a91-4888-41a4-add9-fd01678a1e5f,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to annual crop, greenhouse",49c23685-ef19-495b-9a6b-4a91a7ceb710,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to annual crop, irrigated",247ddc2a-c861-43be-97f0-0183e3d12f99,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to annual crop, irrigated, extensive",a70f8014-0de5-477f-9f10-712b5c280b8e,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to annual crop, irrigated, intensive",c3c3d385-57fa-4d47-a2c5-d838006e7985,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to annual crop, non-irrigated",e97b784a-ec09-4b1b-9f14-cc0ce9799c9e,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to annual crop, non-irrigated, extensive",91a067cc-543a-4d73-a0c0-feb1f8935756,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to annual crop, non-irrigated, intensive",2e52cbfa-94d7-432b-892f-431daa71a6ef,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to arable land, unspecified use",2f1e926a-ec96-432b-b2a6-bd5e3de2ff87,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to cropland fallow (non-use)",54b82481-32a3-4e82-bac7-1df475dbc80c,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to dump site",90a5a447-af6f-421a-8201-011f07ad1150,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to dump site, inert material landfill",d10b390c-9d0c-4f59-b31d-3d0d70e77a35,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to dump site, residual material landfill",8f5c8cb3-dccd-45da-9f1f-d1c61cd789c3,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to dump site, sanitary landfill",1a568858-efa8-4c2a-b46e-82b6e66b6072,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to dump site, slag compartment",d73b27a2-81bd-4264-baa5-ce4aca3545be,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to forest, extensive",88e8456c-dc23-4bb4-aed5-a4186a2fbf77,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to forest, intensive",994d61de-fbb0-4187-a4d4-b11c3c2b9102,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to forest, secondary (non-use)",ff6dccc1-5ebd-42c3-9fd9-3d73db7a3dd2,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to forest, unspecified",bba9f623-5919-4ef3-b98d-c94af1553179,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to grassland, natural (non-use)",fe17e7c1-9574-4880-b7e6-ec09c2e3ae5d,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to grassland, natural, for livestock grazing",ce132b7d-ab1c-4df3-9656-8fe37ede77b1,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to heterogeneous, agricultural",fdda4f8e-b620-4df6-92a9-101a251d2f42,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to industrial area",4624deff-2016-41d4-b2bf-3db8dab88779,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to inland waterbody, unspecified",14de323f-9e2d-4beb-b28e-6b93bae98da8,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to lake, artificial",84b65d8f-2edd-4ddd-8f68-ca28d1c681b0,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to mineral extraction site",626915e9-2424-4059-8b6a-fae47161acdf,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to pasture, man made",7a16b680-6d9a-4db3-a23e-0ec64aca5995,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to pasture, man made, extensive",7464da86-f239-4bef-a778-04d5818bb956,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to pasture, man made, intensive",ec242c43-095c-4b42-8907-e0f13573f0a4,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to permanent crop",6e02ccfc-9eb5-4a51-be9a-870c1087c833,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to permanent crop, irrigated",a487b7db-318a-46ff-8e52-2837fab777ad,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to permanent crop, irrigated, intensive",93ac2969-a4e9-49b5-8b97-5cbc6b9b2601,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to permanent crop, non-irrigated",3f8e24d7-3d44-4a47-870f-9e3e74decca4,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to permanent crop, non-irrigated, intensive",aa784c1b-0d0b-4c69-b631-b045d6ee61af,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to river, artificial",090e9aa9-a9a9-4878-9634-3ad0ba7fbc91,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to seabed, drilling and mining",9b5b8c40-38fe-42fb-8130-56c15e485fd0,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to seabed, infrastructure",c7d2cf2d-0d21-45f7-9769-b07f3e53b76a,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to seabed, unspecified",ebb16be1-8db3-42a2-8123-418787422cfe,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to shrub land, sclerophyllous",9089d7ad-09b1-4174-a188-8844ebde2d5d,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to traffic area, rail network",0abf9db7-b5a2-4c18-8ec6-aca3a7fb5579,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to traffic area, rail/road embankment",04eb0695-e67b-46e5-9516-da6bde119822,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to traffic area, road network",a42347d2-09f1-405e-95dd-bf6ac03765d8,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to unspecified",512a5356-8059-4772-a43f-42e3c4f3d299,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to unspecified, natural (non-use)",46cfaeaf-f124-409f-998d-47b159051cec,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to urban, continuously built",66f25f1d-1898-4827-bcbb-ca82f15c4d02,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to urban, discontinuously built",55beee8d-d04e-4307-bb0e-4e113dc07ee7,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to urban/industrial fallow (non-use)",f157b88d-f288-473c-8b03-0f97b58235ff,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Transformation, to wetland, inland (non-use)",d36dd104-5214-4ca2-b1ab-c878987a42fe,natural resource/ land,m2,,,[unmapped],,,,,,,,,"Not an Elementary Flow, Transformation Flow",,
ecoinvent,"Volume occupied, final repository for low-active radioactive waste",f6df5030-8e06-4276-bfeb-219db8dab104,natural resource/ in ground,m3,,,[unmapped],,,,,,,,,,,
ecoinvent,"Volume occupied, final repository for radioactive waste",adb4b590-7fb2-47b6-84e7-d4746a94c7b5,natural resource/ in ground,m3,,,[unmapped],,,,,,,,,,,
ecoinvent,"Volume occupied, reservoir",9a9d71c7-79f7-42d0-af47-282d22a7cf07,natural resource/ in water,m3*year,,,[unmapped],,,,,,,,,,,
ecoinvent,"Volume occupied, underground deposit",8bd1295e-4af1-4177-88a2-6f56ac8e4546,natural resource/ in ground,m3,,,[unmapped],,,,,,,,,,,
ecoinvent,Paraffins,16410099-57c2-4ad8-928a-d8ec91f1684f,air/ non-urban air or from high stacks,kg,,,[unmapped],,,,,,,008002-74-2,8002742,"Unidentifiable group, CAS suggest Natural Gas",,
ecoinvent,"Oils, unspecified",7538ab50-2ef6-4e49-880d-48d5b283a79b,soil/ forestry,kg,,,[unmapped],,,,,,,,,Unidentifiable group,,
ecoinvent,"Oils, unspecified",e9bf9e2d-4bd1-4679-86ff-e34f6b750ea0,soil/ industrial,kg,,,[unmapped],,,,,,,,,Unidentifiable group,,
ecoinvent,"Oils, unspecified",21f77eaa-6f3e-426d-8932-fde33cd936d6,soil/ unspecified,kg,,,[unmapped],,,,,,,,,Unidentifiable group,,
ecoinvent,"Oils, unspecified",68ba42b2-62fc-49c1-b9d6-e3bda8b179ec,water/ ground-,kg,,,[unmapped],,,,,,,,,Unidentifiable group,,
ecoinvent,"Oils, unspecified",5d830756-4153-4cc9-ade4-69f8c19e150f,water/ ocean,kg,,,[unmapped],,,,,,,,,Unidentifiable group,,
ecoinvent,"Oils, unspecified",82c27b2a-69a8-4b1e-ad4e-4de9475630c6,water/ surface water,kg,,,[unmapped],,,,,,,,,Unidentifiable group,,
ecoinvent,"Oils, unspecified",6da0e891-3648-43a5-b0cf-f1872c57db8d,water/ unspecified,kg,,,[unmapped],,,,,,,,,Unidentifiable group,,
ecoinvent,Paraffins,230c08c9-70b7-4d28-a649-f5f85fbc3162,water/ surface water,kg,,,[unmapped],,,,,,,008002-74-2,8002742,"Unidentifiable group, CAS suggest Natural Gas",,
ecoinvent,Fenpropimorph,c8896e68-6c78-43be-a31b-bc5d2307f40a,soil/ agricultural,kg,=,,"(2R,6S)-Fenpropimorph",,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,7/16/2020,067306-03-0,67306030,Matched by name_ALLmapping,,
ecoinvent,Dichlorprop-P,02dd7309-b7c2-47bb-82c8-09345be9c2bb,soil/ agricultural,kg,=,,(R)-Dichlorprop,,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,7/16/2020,015165-67-0,15165670,CAS Match,,
ecoinvent,Mecoprop-P,0f901f59-84bd-42a5-9a4c-04bd8cac7fb9,soil/ agricultural,kg,=,,(R)-Mecoprop,,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,7/16/2020,016484-77-8,16484778,CAS Match,,
ecoinvent,Alpha-cypermethrin,ce2ceed1-2503-4566-8175-f4456dbac42b,soil/ agricultural,kg,=,,.alpha.-Cypermethrin,,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,7/16/2020,,,Matched by name_ALLmapping,,
ecoinvent,Butyrolactone,9c2e78e0-38d7-4eb7-a40f-31c7308b1dd6,water/ unspecified,kg,=,,.gamma.-Butyrolactone,,emission/water,kg,Edelen,Hottle,7/16/2020,000096-48-0,96480,CAS Match,,
ecoinvent,Lambda-cyhalothrin,f1b48f46-77aa-4dba-bd83-87e220816f42,soil/ agricultural,kg,=,,.lambda.-Cyhalothrin,,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,7/16/2020,091465-08-6,91465086,CAS Match,,
ecoinvent,Lambda-cyhalothrin,6bc58b2a-8d1c-4ebf-a0e7-76bb59ff462a,air/ non-urban air or from high stacks,kg,=,,.lambda.-Cyhalothrin,,emission/air/troposphere/rural,kg,Edelen,Hottle,7/16/2020,091465-08-6,91465086,CAS Match,,
ecoinvent,Lambda-cyhalothrin,780e4e14-bd5b-408c-8304-0db2033561a7,water/ ground-,kg,=,,.lambda.-Cyhalothrin,,emission/water/subterranean,kg,Edelen,Hottle,7/16/2020,091465-08-6,91465086,CAS Match,,
ecoinvent,Lambda-cyhalothrin,cf7738ce-05a3-4fee-af0c-37386e0c28e3,water/ surface water,kg,=,,.lambda.-Cyhalothrin,,emission/water,kg,Edelen,Hottle,7/16/2020,091465-08-6,91465086,CAS Match,,
ecoinvent,"Aldehydes, unspecified",d961f86b-e36b-4ac6-8cd4-b253e496de79,air/ urban air close to ground,kg,,,[unmapped],,,,,,,,,,,
ecoinvent,"Aldehydes, unspecified",ba1a3dcb-d53a-42fd-80f0-d09f3a12ffe2,air/ non-urban air or from high stacks,kg,,,[unmapped],,,,,,,,,,,
ecoinvent,"Aldehydes, unspecified",06f0a67c-ec68-435d-8c32-0decd79a4a1a,air/ unspecified,kg,,,[unmapped],,,,,,,,,,,
ecoinvent,Mefenpyr,8ebbd256-8114-4438-98c9-bbed994c140b,soil/ agricultural,kg,=,,"1-(2,4-Dichlorophenyl)-5-methyl-4,5-dihydro-1H-pyrazole-3,5-dicarboxylic acid",,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,7/16/2020,135591-00-3,135591003,CAS Match,,
ecoinvent,"Ethane, 1,1,1-trichloro-, HCFC-140",99585564-bfce-4845-9aaa-2f24b8f26a41,air/ non-urban air or from high stacks,kg,=,,"1,1,1-Trichloroethane",,emission/air/troposphere/rural,kg,Edelen,Hottle,7/16/2020,000071-55-6,71556,CAS Match,,
ecoinvent,"Ethane, 1,1,1-trichloro-, HCFC-140",ce6294f5-2ed7-46ee-a967-33e265e34455,air/ unspecified,kg,=,,"1,1,1-Trichloroethane",,emission/air,kg,Edelen,Hottle,7/16/2020,000071-55-6,71556,CAS Match,,
ecoinvent,"Ethane, 1,1,1-trichloro-, HCFC-140",9b77be37-3f9d-4ecf-b7b1-86e8390bcf2e,water/ surface water,kg,=,,"1,1,1-Trichloroethane",,emission/water,kg,Edelen,Hottle,7/16/2020,000071-55-6,71556,CAS Match,,
ecoinvent,"Ethane, 1,2-dichloro-",468bebea-17ee-49d3-b11d-c603d91c67c8,air/ urban air close to ground,kg,=,,"1,2-Dichloroethane",,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,7/16/2020,000107-06-2,107062,CAS Match,,
ecoinvent,"Ethane, 1,2-dichloro-",89324b2f-1e73-4eb1-9716-96b9be0349ac,air/ non-urban air or from high stacks,kg,=,,"1,2-Dichloroethane",,emission/air/troposphere/rural,kg,Edelen,Hottle,7/16/2020,000107-06-2,107062,CAS Match,,
ecoinvent,"Ethane, 1,2-dichloro-",03758df7-503a-400e-bc7b-ec05825761a5,air/ unspecified,kg,=,,"1,2-Dichloroethane",,emission/air,kg,Edelen,Hottle,7/16/2020,000107-06-2,107062,CAS Match,,
ecoinvent,"Ethane, 1,2-dichloro-",250dd08a-ee61-4a2b-86f8-b21e9ebe6ed9,water/ surface water,kg,=,,"1,2-Dichloroethane",,emission/water,kg,Edelen,Hottle,7/16/2020,000107-06-2,107062,CAS Match,,
ecoinvent,"Ethane, 1,2-dichloro-",deb80fa5-4d0a-427e-9526-443f88d17b53,water/ unspecified,kg,=,,"1,2-Dichloroethane",,emission/water,kg,Edelen,Hottle,7/16/2020,000107-06-2,107062,CAS Match,,
ecoinvent,Butadiene,e7140812-ce3d-49f5-97b0-2fef538217a5,air/ urban air close to ground,kg,=,,"1,3-Butadiene",,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,7/16/2020,000106-99-0,106990,CAS Match,,
ecoinvent,Butadiene,5064da53-d4ec-44ee-ba23-b20a4f8c4964,air/ unspecified,kg,=,,"1,3-Butadiene",,emission/air,kg,Edelen,Hottle,7/16/2020,000106-99-0,106990,CAS Match,,
ecoinvent,"1,4-Butanediol",38a622c6-f086-4763-a952-7c6b3b1c42ba,air/ urban air close to ground,kg,=,,"1,4-Butanediol",,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,7/16/2020,000110-63-4,110634,CAS Match,,
ecoinvent,"1,4-Butanediol",83bafcf1-2f2e-4a32-89a0-f1f16ca10626,air/ non-urban air or from high stacks,kg,=,,"1,4-Butanediol",,emission/air/troposphere/rural,kg,Edelen,Hottle,7/16/2020,000110-63-4,110634,CAS Match,,
ecoinvent,"1,4-Butanediol",d6911d36-3fec-41fe-8ef9-540f6543a240,water/ surface water,kg,=,,"1,4-Butanediol",,emission/water,kg,Edelen,Hottle,7/16/2020,000110-63-4,110634,CAS Match,,
ecoinvent,Bromopropane,f2e4394f-61bb-5493-983d-d3d5b7b96a41,air/ unspecified,kg,=,,1-Bromopropane,,emission/air,kg,Edelen,Hottle,7/16/2020,000106-94-5,106945,CAS Match,,
ecoinvent,Bromopropane,f918799d-98d3-5d5d-b02f-480b340d038c,water/ unspecified,kg,=,,1-Bromopropane,,emission/water,kg,Edelen,Hottle,7/16/2020,000106-94-5,106945,CAS Match,,
