SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,ConversionFactor,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,MemoMapper,MemoVerifier,MemoSource,MemoTarget
ecoinvent_v3.6,"1,4-Butanediol",38a622c6-f086-4763-a952-7c6b3b1c42ba,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,"1,4-Butanediol",34d53001-84a2-3053-b887-32b891e334eb,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,1-Pentanol,541a823c-0aad-4dc4-9123-d4af4647d942,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,1-Pentanol,d493995d-8f95-3794-92ba-039e7957c2a7,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,1-Pentene,8cbaa905-41b0-4327-8403-bf1c8eb25429,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,1-Pentene,b195376f-5626-3f2f-826e-fcd202c7d84f,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"2,4-D",f681eb3c-854a-4f78-bcfe-76dfbcf9df3c,soil/agricultural,kg,=,1,FEDEFLv1.0.3,"2,4-D",1b903dc5-d279-3144-a3e5-72dfeb19f876,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,2-Aminopropanol,a0fec60d-3f74-48bf-a2d2-58c30fc13e53,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,2-Aminopropanol,110d530d-07a9-317b-8a1d-8616995cff77,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,2-Methyl pentane,d5649872-502b-4d23-b882-26d74a9fc4b4,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,3-Methylpentane,1fd96ecd-7fb3-371a-8186-2975b042002e,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,2-Methyl-1-propanol,e2d860e3-1038-4386-a5f1-25ad75d18bbd,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Isobutanol,dca23d79-54e2-3632-be6a-64c8f4465f36,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,2-Methyl-2-butene,79a87f98-0b00-4e7e-86f8-70667307f696,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,2-Methyl-2-butene,4dc3829c-52ca-34bf-bed6-23112a12182c,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,2-Nitrobenzoic acid,90d374f1-b739-45b2-a734-d6bdd8c8dc9c,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,o-Nitrobenzoic acid,e034991d-af2e-3106-8b36-b9eead596312,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,2-Propanol,cbf58f64-9286-406f-8dcb-ef1d81eec980,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Isopropanol,b2aaafa2-b249-3d47-915f-9e06bdc83f48,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,3-Methyl-1-butanol,c6310f81-3859-4c5c-990a-4662ba179693,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,3-Methyl-1-butanol,e4b5e38a-9768-3f49-a428-12e4aa53d355,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,4-Methyl-2-pentanol,70c436a2-c304-4405-9230-dcfbb7b11dde,water/ground-,kg,=,1,FEDEFLv1.0.3,4-Methyl-2-pentanol,92b13dd0-83c1-36f5-9719-dd3df32b8a9c,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,4-Methyl-2-pentanol,57cb82d2-19f4-4491-8ffc-f65f9ff7b418,"water/ground-, long-term",kg,=,1,FEDEFLv1.0.3,4-Methyl-2-pentanol,92b13dd0-83c1-36f5-9719-dd3df32b8a9c,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,4-Methyl-2-pentanone,9fbec2f4-6b42-4e63-9573-14e04befe20f,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Methyl isobutyl ketone,f2d3c436-e50a-39ab-9833-59ebb95131c8,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Abamectin,3166d308-cc57-4d31-b42e-63c7eada821f,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Abamectin,8f96a3e8-49dc-39ab-97f4-660caad56a70,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Acenaphthene,99c07b66-c039-4896-866d-06abdaa9d46a,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Acenaphthene,b5cf471a-4c91-3fe4-8ac8-7430db58e824,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Acenaphthylene,a998fad5-65bc-4ea9-905b-df4d5e667358,water/ground-,kg,=,1,FEDEFLv1.0.3,Acenaphthylene,2d36d424-0beb-37a5-8a8b-baeed54860db,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Acenaphthylene,15b58430-7bd4-4c6c-967e-514538c85b8d,"water/ground-, long-term",kg,=,1,FEDEFLv1.0.3,Acenaphthylene,2d36d424-0beb-37a5-8a8b-baeed54860db,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Acephate,cdcdbfc9-3d5f-4e78-8033-8dbecbb2cfec,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Acephate,ae36d892-2c7c-3367-a68d-796ece73166e,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Acetaldehyde,5ad58fcc-e9ba-4155-a3c9-e4ffb3065a6f,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Acetaldehyde,45b5f1e9-6bdb-3c01-a58e-58f417a94660,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Acetamide,eb23cf3a-b866-458d-94b3-9aee4145fcc9,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Acetamide,c98dbab1-264d-348d-8adc-69b31ad20389,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Acetic acid,b9b68c0c-053e-41de-ab72-8dfe1c3f5755,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Acetic acid,567b2b4f-882a-3fd7-99d5-5b5aca7a0fe9,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Acetic acid, trifluoro-",f38210d0-4566-4497-b270-662028efc0c6,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Trifluoroacetic acid,fa6c4fd2-4249-3e9d-86ee-62c792e8b34f,emission/air/troposphere/urban/ground-level,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Acetochlor,92ee2fc1-238c-465d-9887-418af42db9c7,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Acetochlor,1de6d0d4-b213-330d-911e-d5b4210886a7,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Acetone,1f130425-11f9-4ec2-8d2f-d282acaacf5c,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Acetone,ed51830c-e3ae-3405-be78-e50c3d4d79ae,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Acetonitrile,56dea244-390c-4f56-8b11-c8de2902816e,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Acetonitrile,2903e8c3-89b9-35f2-9514-ad14fae717a4,emission/air/troposphere/urban/ground-level,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Acetyl chloride,55d3e6b8-8b05-4ba4-b2f2-be761c3541aa,water/ground-,kg,=,1,FEDEFLv1.0.3,Acetyl chloride,540d458f-78bc-32ce-869b-9ae089ad559f,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Acetyl chloride,3d36c0c1-aff6-4ec3-ba35-18831b9ef85e,"water/ground-, long-term",kg,=,1,FEDEFLv1.0.3,Acetyl chloride,540d458f-78bc-32ce-869b-9ae089ad559f,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Acidity, unspecified",3410aa09-a803-4bdc-8f10-f03f1760851a,water/ground-,kg,=,1,FEDEFLv1.0.3,Hydrogen ion,03cc8513-9f7c-363f-a230-8a263c06b844,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Acidity, unspecified",645f66af-4b28-4b61-82fb-f30012cab42f,"water/ground-, long-term",kg,=,1,FEDEFLv1.0.3,Hydrogen ion,03cc8513-9f7c-363f-a230-8a263c06b844,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Aclonifen,dc64ecac-a65f-4d9a-9de6-557f1135659f,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Aclonifen,ca76c78a-c30b-350f-8a95-81654439d5d9,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Acrolein,7ed6dc0d-9c2e-4046-a44b-e8a708c2081e,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Acrolein,004f620d-82a6-35af-a350-7c19e109f93d,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Acrylate, ion",233ed5ca-7df0-4cf6-9271-21459ecd5c23,water/ground-,kg,=,1,FEDEFLv1.0.3,Acrylic acid,92ace5d3-c0f6-322b-9d37-54a0c3f38965,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Acrylate, ion",d18ec0cf-b4d2-43e6-abe2-19170a40659a,"water/ground-, long-term",kg,=,1,FEDEFLv1.0.3,Acrylic acid,92ace5d3-c0f6-322b-9d37-54a0c3f38965,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Acrylic acid,42f51ad5-6190-4641-b961-f411310554e9,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Acrylic acid,4c8f7281-1798-3cbb-b2ea-b03b8b588e16,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Acrylonitrile,ec9b8886-22ef-452b-9347-88dd1ab3a6a5,water/ground-,kg,=,1,FEDEFLv1.0.3,Acrylonitrile,43475445-fa9e-3f5d-9d01-e6ee190c27b2,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Acrylonitrile,58c3cf9c-f673-4897-9429-672bbb211e81,"water/ground-, long-term",kg,=,1,FEDEFLv1.0.3,Acrylonitrile,43475445-fa9e-3f5d-9d01-e6ee190c27b2,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Actinides, radioactive, unspecified",e73fc455-cc04-4328-b961-1e388410e6c5,air/urban air close to ground,kBq,=,1,FEDEFLv1.0.3,Radionuclides,99681ef9-3d11-35b4-bf38-798df78cdf67,emission/air/troposphere/urban/ground-level,kBq,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Aerosols, radioactive, unspecified",2e18b480-7449-4800-85bd-c8ad0e649c03,air/urban air close to ground,kBq,=,1,FEDEFLv1.0.3,Radionuclides,99681ef9-3d11-35b4-bf38-798df78cdf67,emission/air/troposphere/urban/ground-level,kBq,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Radioactive species, other beta emitters",bc13f992-b93e-4ef3-921a-2898e7674a7c,air/urban air close to ground,kBq,=,1,FEDEFLv1.0.3,Radionuclides,99681ef9-3d11-35b4-bf38-798df78cdf67,emission/air/troposphere/urban/ground-level,kBq,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Alachlor,f809b5e9-ed1b-4117-8bc7-9acf883ec7f5,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Alachlor,29637b53-483d-32a4-87da-076986da2327,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Aldicarb,fbe48c6a-321d-44ae-8883-b6fa4e0f4e77,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Aldicarb,81246296-4d1b-3803-a848-f7c2d724e8f3,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Aldrin,594fdc19-25cd-4c22-b3f3-58b1f2f42965,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Aldrin,24d6d40b-0edb-3dd3-a2fa-b919ae581efb,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Aluminium,6f0b8b7c-3888-4174-b7e3-916d42d678ee,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Aluminum,0da96c53-e83c-3dec-a49f-663718b79050,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Aluminium, 24% in bauxite, 11% in crude ore, in ground",8bc65fca-548d-4831-b102-391bbdd6bc8c,natural resource/in ground,kg,=,1,FEDEFLv1.0.3,Aluminum,fcf5aa38-e237-3672-9f59-6bf259ebc10a,resource/ground,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Aluminium, in ground",a45cd247-3532-4e27-bddc-b519fdb5e08f,natural resource/in ground,kg,=,1,FEDEFLv1.0.3,Aluminum,fcf5aa38-e237-3672-9f59-6bf259ebc10a,resource/ground,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Americium-241,b8efaa9d-2335-4a90-be50-9e6169133e80,air/urban air close to ground,kBq,=,1,FEDEFLv1.0.3,Americium-241,8af4b061-05ad-3d23-8eda-6b613376f9b6,emission/air/troposphere/urban/ground-level,kBq,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Ametryn,e1327ebe-ac90-4d12-8787-09649213ce63,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Ametryn,2d439032-078d-32c3-9da0-1a70a74eeccd,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Amidosulfuron,feb606a8-c259-4169-9652-6b38467739f7,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Amidosulfuron,6cf0b9ec-7a0a-35ab-b33b-cd7d3bd9b818,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Ammonia,9990b51b-7023-4700-bca0-1a32ef921f74,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Ammonia,f1edb03f-c51b-3792-8215-9fdbca6d010c,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Ammonium carbonate,11f41c41-7733-49bc-b1b1-1f00fbade521,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Ammonium carbonate,d15a1faf-d551-304a-a030-bafad3f44890,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Ammonium, ion",736f52e8-9703-4076-8909-7ae80a7f8005,water/ground-,kg,=,1,FEDEFLv1.0.3,Ammonium,446ec185-c87a-3dd8-a429-5c24ed505657,emission/ground/subterranean,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Anhydrite, in ground",6df9ea09-115a-4678-9f30-d92c877a46ec,natural resource/in ground,kg,=,1,FEDEFLv1.0.3,Anhydrite,2318f4a8-61b8-33c5-b169-879c8c7256ff,resource/ground,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Aniline,79def65c-bd77-4fb2-a1df-f4dba98ada8f,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Aniline,be63d3d7-31ef-38c1-a9bf-647b62db2c5d,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Anthranilic acid,48adac6a-94d3-4a65-901b-e60824c01a65,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Anthranilic acid,156d48bb-5b1c-3c0d-92ea-3bd92688ec62,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Anthraquinone,3fe03409-76e1-4228-8fd7-77c4c6a0d9f3,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Anthraquinone,801538c6-6acb-3b81-ad20-e1eb4499de6d,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Antimony,3ea5684a-6d64-4f96-8c09-1d90f997c9d4,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Antimony,c0aa2a88-fe3b-357b-9eb0-252caa7e170a,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Antimony-122,799f84ba-279d-422e-9b81-ff6f8e6214ed,water/ground-,kBq,=,1,FEDEFLv1.0.3,Antimony-122,0e34efb2-1ccf-3469-904a-018d07fc1f65,emission/water/subterranean,kBq,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Antimony-122,f6d61373-a3bc-41c8-9867-eefcd1eea3d6,"water/ground-, long-term",kBq,=,1,FEDEFLv1.0.3,Antimony-122,0e34efb2-1ccf-3469-904a-018d07fc1f65,emission/water/subterranean,kBq,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Antimony-124,42c74b9e-fa00-4612-a3bf-4951237cba04,air/urban air close to ground,kBq,=,1,FEDEFLv1.0.3,Antimony-124,3069037c-1b3d-324e-a311-d6af8af08001,emission/air/troposphere/urban/ground-level,kBq,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Antimony-125,33d0fe96-541c-4ac2-9dd6-51b44dc39676,air/urban air close to ground,kBq,=,1,FEDEFLv1.0.3,Antimony-125,34cecf35-4c59-308a-bd1d-3580adcff44b,emission/air/troposphere/urban/ground-level,kBq,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"AOX, Adsorbable Organic Halogen as Cl",a7831686-271e-4054-ac34-cf55814f902c,water/ground-,kg,=,1,FEDEFLv1.0.3,Adsorbable organic halides,d094601c-f569-3019-a2e7-54ac8b186884,emission/ground/subterranean,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Argon-41,6006f0fd-a887-4969-8604-85f31be0b420,air/urban air close to ground,kBq,=,1,FEDEFLv1.0.3,Argon-41,d4e6001a-882e-3ebf-a0dc-5d612be025e4,emission/air/troposphere/urban/ground-level,kBq,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Arsenic,f4d0a2c8-efef-4188-85da-5801097389a2,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Arsenic,594b3e8b-ac5b-3f4e-935f-c015c13119dc,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Arsenic, ion",1f607ae2-b42d-4411-90b8-e9bbac66a554,water/ground-,kg,=,1,FEDEFLv1.0.3,Arsenic(V),a779c152-059a-367b-a67d-f39a042f138e,emission/ground/subterranean,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Arsine,fd9a5a38-992d-4c53-9b0f-16a69d37fb54,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Arsine,887b35ac-83f2-3b6d-88b8-8fc609485069,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Asulam,042de84f-261d-4e29-bb7d-f43601cc2c7d,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Asulam,8405cf8b-eaf1-3bdb-a7f6-9b1abe3d3a01,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Atrazine,efd3798a-ff6b-46ef-b408-0e74d80548cc,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Atrazine,2ebf4772-2ec2-3e77-b569-46ac84f7534e,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Azinphos-methyl,c10f1360-e1dc-44fa-8c2d-00bdd8524724,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Azinphos-methyl,c6025e6d-6832-3781-998a-0921efd493f1,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Azoxystrobin,e69b028e-e549-4869-ae4a-b85ef8bcb7a9,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Azoxystrobin,3855e5ac-638f-30c4-b923-4e074a929f2d,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Barite,9c8ad71b-7d45-46f9-85eb-ae0fcb0eeeab,water/ground-,kg,=,1,FEDEFLv1.0.3,Barium sulfate,2a655ce7-3a60-3799-bf51-1472be6db7fa,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Barite,c975a4d6-eb2f-4607-9ddd-27577a37e3ba,"water/ground-, long-term",kg,=,1,FEDEFLv1.0.3,Barium sulfate,2a655ce7-3a60-3799-bf51-1472be6db7fa,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Barite, 15% in crude ore, in ground",c13beafb-2aed-4a52-b09a-78d28913b6ce,natural resource/in ground,kg,=,1,FEDEFLv1.0.3,Barite,7a868452-3943-3803-9dc9-0696f628c3e3,resource/ground/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Barium,5ffb3576-740f-41ba-814f-8538d83a4b3b,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Barium,e4e7366b-9cd9-3e23-8f77-a3a73267d1c7,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Barium-140,971a80fe-44e3-4b15-8d17-412c1e55acb6,air/urban air close to ground,kBq,=,1,FEDEFLv1.0.3,Barium-140,040cc850-2e2c-312a-80d1-2794fe73a77a,emission/air/troposphere/urban/ground-level,kBq,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Basalt, in ground",ac3a8914-35f0-4c34-a956-f26b3a053e4a,natural resource/in ground,kg,=,1,FEDEFLv1.0.3,Basalt,09b78757-c595-360a-b817-4b7abf799cb2,resource/ground,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Benazolin,e4369d6b-1c65-455b-bce2-8b74636a3c80,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Benazolin,def8340f-3c7b-3ca8-a739-4c0fc3d1cf25,emission/ground/human-dominated/agricultural,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Benomyl,a25e7873-b0fd-46eb-81da-e49d84c2ac25,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Benomyl,a1605b68-bd20-3e9c-891e-6f5aae55d731,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Bensulfuron methyl ester,31b12a79-5555-4eb6-8cae-4b13b53ef8af,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Bensulfuron-methyl,88edaa7c-6f58-302d-961a-2283f7a76f2d,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Bentazone,237ea455-6c82-4254-af86-9409df922094,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Bentazon,b3f99ce4-f109-3123-a1ce-74c92647a665,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Benzal chloride,36b918a7-5b52-4853-812a-1f49c2366d89,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Benzal chloride,9d3cad40-4770-372c-8943-ab54d9dc053d,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Benzaldehyde,fe65f7e4-ee5b-4a6f-9d60-6c2f829dca3f,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Benzaldehyde,1d63aef1-f6fc-31f8-a62b-a82a84921788,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Benzene,1bb6a502-3ff9-4a79-835c-5588b855f1f5,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Benzene,621d95dc-8cb8-39cd-8a6a-158b3756493e,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Benzene, chloro-",fb413172-7a53-458d-8bda-3a68d75f3421,water/ground-,kg,=,1,FEDEFLv1.0.3,Chlorobenzene,b518f8ad-ef6f-3f08-9fdd-2738842c581f,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Benzene, chloro-",3e757249-9471-4e91-94e1-27346cbc7b82,"water/ground-, long-term",kg,=,1,FEDEFLv1.0.3,Chlorobenzene,b518f8ad-ef6f-3f08-9fdd-2738842c581f,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Benzene, dichloro",9645e02f-855a-4b9f-8baf-f34a08fa80c4,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,o-Dichlorobenzene,babeaddc-3d03-315a-899f-520daed86f01,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Benzene, ethyl-",7c09916a-b6b5-47f5-bdf6-30d2511beb82,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Ethylbenzene,30719c87-324d-3837-897c-76a91a13246d,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Benzene, hexachloro-",1af44724-172c-462b-b277-bb4b2fd32c33,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Hexachlorobenzene,86e441f0-ff0d-3c64-a193-27457f151a3b,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Benzene, pentachloro-",c75dd699-08a5-4215-acf5-e618995e768f,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Pentachlorobenzene,70021219-12d3-3603-9656-2f7aa2f31889,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Benzo(a)pyrene,2cbb504a-ce2f-40e9-9d38-e130e95a1242,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Benzo[a]pyrene,4e10908b-76b6-3197-9581-97687b1a51e7,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Benzyl alcohol,b7d33401-f34b-4571-a10d-82f7b38b32ea,water/ground-,kg,=,1,FEDEFLv1.0.3,Benzyl alcohol,bb2456ca-58b7-334b-9623-03efb4140b28,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
