SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,ConversionFactor,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated
IDEAv2.2,chlorpyrifos,0db0975f-ef02-4ead-968c-df97815e489e,Emissions/air/unspecified,kg,=,1,Chlorpyrifos,c4878bb2-5a22-3355-aafb-ea6302c32c2f,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,paraquat,d6844e45-3caf-4512-8feb-5e790eaa082e,Emissions/air/unspecified,kg,=,1,Paraquat,c18339d3-7450-38e4-8889-f61d666cc321,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,ammonia,ab4c96d6-8f9b-4eab-bfad-48a854b5a8f5,Emissions/air/unspecified,kg,=,1,Ammonia,65b5d5dd-95b5-36b2-8cb0-7c5501ff1e32,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,ethylene,8b2881f5-ea7c-4a08-a51e-ffb044764f90,Emissions/air/unspecified,kg,=,1,Ethylene,3378c02d-6828-36dc-a9fe-9948b59a8bd6,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,ethanol,34cf2050-b60e-48bf-b9d7-89adf607d592,Emissions/air/unspecified,kg,=,1,Ethanol,f9e94137-4a27-3973-a4d2-0d8bdafd2ade,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,acetone,017e0eec-d4be-45ba-8673-a6362fa687fa,Emissions/air/unspecified,kg,=,1,Acetone,da3e01c8-7dec-3bce-97d7-a2a787b9bd79,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,ethylene glycol,eee7f8ae-ae4e-48f4-b0bb-8a044cb4436e,Emissions/air/unspecified,kg,=,1,Ethylene glycol,f6696716-3d44-38fe-8ef2-8f4284367cd1,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,alcohols (average),341a1e42-4a8e-45bd-ab7e-8b2aa0e19448,Emissions/air/unspecified,kg,=,,Alcohols,857d25a8-c081-37a7-8451-3852663d1a9b,emission/air,kg,Edelen,Hottle,8/27/2020
IDEAv2.2,H2SO4,7de56bd4-00d3-4786-a01d-96eac275a5d3,Emissions/air/unspecified,kg,=,,Sulfuric acid,0838fbf7-0add-3353-ba9a-b187edeb85d6,emission/air,kg,Edelen,Hottle,8/27/2020
IDEAv2.2,copper,1538b901-34b0-4fef-8a84-c5b8003b4aa6,Emissions/air/unspecified,kg,=,1,Copper,b15117ec-3b8e-35de-bef2-00aec1b9636e,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,cobalt,49b61826-2123-4b94-ad07-c5bcf81d00f1,Emissions/air/unspecified,kg,=,1,Cobalt,e0d81f05-0407-3fc9-9f11-e2d22a6edebd,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,"2,3,7,8-tetrachlorodibenzo-p-dioxin",87e6faf8-7baf-4076-ad48-d865afa32b48,Emissions/air/unspecified,kg,=,1,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",ceb19cad-78ed-3635-902c-d7ac03e5b830,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,hydrogen sulfide,7ce19ec5-c00a-4174-a1f0-709f7e02c6c5,Emissions/air/unspecified,kg,=,1,Hydrogen sulfide,f8cbcd43-8201-3b05-b19a-82d305414af4,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,simazine,d903b03c-dac6-462b-9c5e-321d5f9f21af,Emissions/air/unspecified,kg,=,1,Simazine,e7cfc6fe-4d91-3c57-816d-44aab520648f,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,cyanazine,d785a5ef-a451-4d41-b3e2-1d2460b0c2b3,Emissions/air/unspecified,kg,=,1,Cyanazine,3610199c-5ae9-37ab-b3f5-a9c0edd45f23,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,dimethenamid,f57e4b69-d61a-4dbf-947c-d87ae816b430,Emissions/air/unspecified,kg,=,1,Dimethenamid,2d7ce54f-4eb7-3310-8b37-a78f052e5de5,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,terbufos,9c086150-3557-4af5-bf3d-06da92d83932,Emissions/air/unspecified,kg,=,1,Terbufos,ba950499-789b-30ad-b6f8-988492074643,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,bentazone,225ce9f6-d3e7-4ca9-bd69-7327e0385701,Emissions/air/unspecified,kg,=,1,Bentazon,9f6b69d5-78f2-35a2-82b2-44dc2fdc9fd5,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,pendimethalin,8ccb2e8b-ec48-4825-ba65-72d592d2d7f0,Emissions/air/unspecified,kg,=,1,Pendimethalin,0824848a-9ae0-35e2-b2fd-ac0f46756a5d,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,metolachlor,63bc8183-9e0d-4f0d-8778-de5ef02430a0,Emissions/air/unspecified,kg,=,1,Metolachlor,3efa00a1-4040-3d72-b65d-ca61cfbeb146,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,acetochlor,97979422-fa10-4f1f-b176-b794a3d5eacd,Emissions/air/unspecified,kg,=,1,Acetochlor,b226d15c-c2e3-3059-bb74-322e3d3fe53d,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,acifluorfen,c415b076-990c-4470-b2c2-413ba218bbfc,Emissions/air/unspecified,kg,=,1,Acifluorfen,2a4dcd35-6228-3bc1-8ff2-708ec6529cb0,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,azinphos-methyl,4967595d-34f9-4e52-9a90-6bc04d3cbb58,Emissions/air/unspecified,kg,=,1,Azinphos-methyl,972ac0b5-a122-3403-a106-2b5e9dc6c2c9,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,acetamide,1c3aeea4-6b94-43b1-a0e7-808f9fa09fd0,Emissions/air/unspecified,kg,=,1,Acetamide,a8e97a9b-b6f1-348a-b118-c546f7cf6f4e,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,acephate,47f6ed0f-a1c5-4b45-8fc6-f35d40e2847a,Emissions/air/unspecified,kg,=,1,Acephate,a599621a-cc11-377b-a415-a8eea0fb8fd7,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,azoxystrobin,e300b165-8b01-4618-a0a6-70d6024a3954,Emissions/air/unspecified,kg,=,1,Azoxystrobin,b7e3bbe6-99aa-32fc-b0a4-7d38e754b55d,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,imazaquin,9430def3-4943-4f2f-8b6f-331bae69728b,Emissions/air/unspecified,kg,=,1,Imazaquin,43f7933e-e19d-3164-9308-f726abea9cdd,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,imazamox,6e79eb36-ef04-4e46-a4e3-3d92dab45726,Emissions/air/unspecified,kg,=,1,Imazamox,d9eb255e-8321-3926-baec-8a053ce46319,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,esfenvalerate,abdd78a8-a109-466e-84b2-c870aa6f79a0,Emissions/air/unspecified,kg,=,1,Esfenvalerate,1a95c65e-4b0b-308f-a664-3178db121bbb,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,ethalfluralin,7b701aba-202c-4c9d-8c78-4865950e6bec,Emissions/air/unspecified,kg,=,1,Ethalfluralin,2121ae9b-4bf1-3d60-9f5b-501e59ad3c39,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,ethephon,394d263a-a931-4699-9091-5ac4fb1bdd5f,Emissions/air/unspecified,kg,=,1,Ethephon,8e9a6869-ba95-3f8a-97ee-ed990a485ad1,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,endosulfan,c695fc26-be43-43d2-99fb-b0076b24a4c4,Emissions/air/unspecified,kg,=,1,Endosulfan,76e3b503-8bd7-39aa-82d9-1a481b8b0e2b,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,oxamyl,71d2430d-8705-4d7a-ad3c-eff59caa823c,Emissions/air/unspecified,kg,=,1,Oxamyl,3c4c9fc3-0410-3718-9dd2-aebd8c5fde99,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,atrazine,3aaa3e19-5942-4a48-9d17-c032259e2214,Emissions/air/unspecified,kg,=,1,Atrazine,0b2ad544-7f5a-3208-8a4e-32278a844b9e,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,quizalofop-ethyl,dd5d7af6-72b3-462f-bde4-371a973e6b49,Emissions/air/unspecified,kg,=,1,Quizalofop-ethyl,3624b1d9-226d-395e-8929-487e37bea1e6,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,clomazone,6c7ad421-739a-45fb-8c11-56859d89dc33,Emissions/air/unspecified,kg,=,1,Clomazone,30a88227-7151-34cc-b320-d585eed7f332,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,chlorimuron-ethyl,9ac6bc01-8cd9-4eaf-adab-0a296fcecc42,Emissions/air/unspecified,kg,=,1,Chlorimuron-ethyl,f29d3b24-217c-3393-b1b1-74c48936b8a5,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,chlorothalonil,67176250-6a58-467c-a452-6c3cebc8bf94,Emissions/air/unspecified,kg,=,1,Chlorothalonil,f78e1bc3-619c-3fa1-aee8-77c3e3f1d24b,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,diazinon,3cdd480e-b3b1-4b69-9cdc-0259bdb474f2,Emissions/air/unspecified,kg,=,1,Diazinon,f69bb6dd-41b0-3c10-a4e4-e47ede16d133,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,cyfluthrin,f07fb809-971b-4f80-9b55-dff27aac3cb1,Emissions/air/unspecified,kg,=,1,Cyfluthrin,7e22d19d-d2af-34eb-b534-6f7b183ff10b,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,diflubenzuron,4b65ceed-d4be-4c77-8b94-4c1c476c2734,Emissions/air/unspecified,kg,=,1,Diflubenzuron,1db2a042-5522-37e7-8fa4-c66fa273daf8,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,sulfentrazone,7c6554e9-1ef4-4c91-930b-c43fd5868739,Emissions/air/unspecified,kg,=,1,Sulfentrazone,c2adf7ce-f74f-3a6e-9792-a3b77b57881f,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,sethoxydim,ee556b47-5403-4602-911a-084545f40e6a,Emissions/air/unspecified,kg,=,1,Sethoxydim,6ca13c04-b9bb-363e-9072-a0057a85c8b3,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,thiodicarb,55ef3b2f-e183-4081-8025-02aadfddd633,Emissions/air/unspecified,kg,=,1,Thiodicarb,41c9192a-e4eb-3349-b149-2bfea1c1c9c9,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,thiobencarb,d4cbc691-32df-4b44-9160-b8f46184e19f,Emissions/air/unspecified,kg,=,1,Thiobencarb,61a380bd-45b3-34b9-84e3-a8d9803f1c4b,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,tributylphosphorotrithioate,ffdfdf22-ebcb-4e18-afce-a104f28c4f37,Emissions/air/unspecified,kg,=,1,Tribufos,862e7c33-1b94-325c-b8fd-ccd29c42a879,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,fluazifop-p-butyl,846dc8b1-0896-4be4-8d2d-edd798e78b6d,Emissions/air/unspecified,kg,=,1,Fluazifop-P-butyl,a6acc103-65ab-33ea-a33e-0074b63708bd,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,fluometuron,0c40e76e-3563-40b5-959d-53699c9d1b01,Emissions/air/unspecified,kg,=,1,Fluometuron,85905611-c83b-3778-a7e3-7400f85a486a,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,flufenacet,fdb18528-ad94-455c-9812-c87160cc9943,Emissions/air/unspecified,kg,=,1,Flufenacet,71e5ba1a-bebe-3c1b-97cf-e03c55a172c9,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,flumiclorac-pentyl,236be7bc-8f27-4843-ac9d-71bd0a8b7af1,Emissions/air/unspecified,kg,=,1,Flumiclorac-pentyl,5cc4e64f-7caf-3fef-b8ce-2dc5849dbd1c,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,flumetsulam,ecc5de92-753d-4b27-a5d8-f973ccef5911,Emissions/air/unspecified,kg,=,1,Flumetsulam,dcea4192-e8b0-3c00-9f5e-600607cdff0d,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,propanil,287cc3d8-6426-4c07-bd95-9a727de88047,Emissions/air/unspecified,kg,=,1,Propanil,9c913462-8ca6-341b-bf62-c8249dd62868,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,propiconazole,9d84210a-1f3c-4cde-b7ca-4e3f4a09dcbc,Emissions/air/unspecified,kg,=,1,Propiconazole,eb5de0d6-2918-3121-8f27-2915ca889244,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,prometryn,ed8c8d1d-0e33-412f-b063-3fe05f36871a,Emissions/air/unspecified,kg,=,1,Prometryn,407e2c1c-7381-3c5f-a64c-f8ffdf7e71d9,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,permethrin,12cc0d13-fa18-40bf-ae5a-cf07c033ed4c,Emissions/air/unspecified,kg,=,1,Permethrin,d6a4944b-7708-30a9-ad0f-6aff425f9988,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,molinate,7cdb3769-6ce7-4f76-83b2-4e2bc18bba9b,Emissions/air/unspecified,kg,=,1,Molinate,142a81c7-4728-3ec4-b005-1b742eb9ccad,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,lactofen,e86b28e2-532a-4ed3-9c1d-26100d4a17a9,Emissions/air/unspecified,kg,=,1,Lactofen,6d5be8a8-7a15-36b8-b411-39d54f0ea8ca,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,linuron,a57b86bb-ed31-460a-a6c8-a666faba7bb5,Emissions/air/unspecified,kg,=,1,Linuron,583d46c1-5a74-3c4e-9a41-06c622dec66f,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,nitrogen dioxide,f70f3051-a18c-425a-9952-dd0b2896da65,Emissions/air/unspecified,kg,=,1,Nitrogen dioxide,a742c00e-7148-3f99-9ecc-16bb46bd2f4f,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,"1,3-dichloropropene",1f2918fa-367a-46ca-9640-0b8d6fa7e403,Emissions/air/unspecified,kg,=,1,"1,3-Dichloropropene",1cb3814f-067b-3f04-af78-4f6ad4c132b7,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,aldicarb,b8b1dce7-be1a-45f6-8816-c15056aac7be,Emissions/air/unspecified,kg,=,1,Aldicarb,588b2180-ae56-312d-8034-b09898bed02a,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,ethoprophos,c2b76360-ab67-4100-934c-c6321c31a741,Emissions/air/unspecified,kg,=,,Ethoprop,4826bcb5-1a85-3335-95a8-444086be07b4,emission/air,kg,Edelen,Hottle,8/27/2020
IDEAv2.2,pursuit,5807acd2-ea7f-465c-92aa-79385b53171d,Emissions/air/unspecified,kg,=,1,Imazethapyr,d5651682-f916-3d16-a541-0a93e632d10d,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,s-ethyl dipropylthiocarbamate,88e740cf-9f0d-48ab-832f-e42ad71363ec,Emissions/air/unspecified,kg,=,1,S-Ethyl dipropylthiocarbamate,fed3c8c5-cca9-3b88-a7de-c7054a3c99b8,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,thifensulfuron-methyl,9c69baa2-9361-4256-940f-8cb79cdffce3,Emissions/air/unspecified,kg,=,1,Thifensulfuron-methyl,52b3d8a4-c50d-30ee-9ef8-33655c774093,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,norflurazon,725c0ad3-b548-4e02-87ff-6b7ea80c7636,Emissions/air/unspecified,kg,=,1,Norflurazon,3d7b765d-681e-370e-bc37-aa44288cb748,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,fenoxaprop-ethyl,c41d183c-eb10-4dfc-9651-c071d6012f6a,Emissions/air/unspecified,kg,=,1,Fenoxaprop-ethyl,a3e3b107-68a3-38c2-b40c-8b9cba08f610,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,Halon-1001,eb35b786-b98f-4695-9403-237d5cf333ca,Emissions/air/unspecified,kg,=,1,Methyl bromide,18281313-4dde-31e9-a1ac-c210254d7130,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,Carfentrazone-ethyl,c7dc86d7-ee67-498c-b665-b4e75a5a46e2,Emissions/air/unspecified,kg,=,1,Carfentrazone-ethyl,3438b4ae-d914-3ac3-8eda-7285d9d911a7,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,gamma-cyhalothrin,da612b4a-4dcb-463f-94f8-9866b0ae16e1,Emissions/air/unspecified,kg,=,1,Gamma-cyhalothrin,89343249-1d5a-3087-8bd1-ddacd93c50cb,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,Clethodim,a78f03e3-12cf-4efc-92c7-7ec0a94cd049,Emissions/air/unspecified,kg,=,1,Clethodim,39727b0d-b913-32e8-b94a-eb1a6e1d03a8,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,Cloransulam-methyl,ba775add-6b19-43aa-95a5-c78587abdec6,Emissions/air/unspecified,kg,=,1,Cloransulam-methyl,199df626-4e21-329c-9baf-f8d232c34138,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,Trifloxystrobin,05da58f8-4ce0-4798-b132-7bef6f2cf9cd,Emissions/air/unspecified,kg,=,1,Trifloxystrobin,83757395-5d06-36c2-bcee-736091c2802f,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,Pyraclostrobin,5432c135-489f-446a-9ae6-9a97bee222e1,Emissions/air/unspecified,kg,=,1,Pyraclostrobin,22d0bc7f-6d99-3c31-a31a-279c3febc8fa,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,Flumioxazin,b3ae613a-8bf8-4baa-bdde-a3ab6a83534b,Emissions/air/unspecified,kg,=,1,Flumioxazin,1e901b67-8c37-3491-88bd-a609d5a34702,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,Fomesafen,3ed5ffd3-16f3-4f04-9dec-4cb4a159012c,Emissions/air/unspecified,kg,=,1,Fomesafen,48658981-64e7-39cc-b8d4-ba067b74d20d,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,Metham sodium,7ff65cdd-6e7c-4a52-8ec8-5b09ff3ce686,Emissions/air/unspecified,kg,=,1,Sodium methyldithiocarbamate,d9f6184e-2385-3e9b-a79f-9f076d613296,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,Monosodium acid methanearsonate,45b25b08-3724-4b84-a4cb-87484bcba5c2,Emissions/air/unspecified,kg,=,1,Monosodium methanearsonate,35949f24-e5d0-392d-b7ce-52d95605c997,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,Sodium chlorate,5b5ff770-3e5f-474f-afdd-581c1ff2b088,Emissions/air/unspecified,kg,=,1,Sodium chlorate,15248baa-1473-3722-b139-aca105a98986,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,"2-chloro-1,1,1-trifluoroethane",52699714-7639-46fb-856e-b47761e31bb9,Emissions/air/unspecified,kg,=,1,HCFC-133a,4529e142-b394-3c03-ae5d-5f207fdedc29,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,C2H3F2Cl,d557dc94-6321-4bf9-b3d5-46415a16e819,Emissions/air/unspecified,kg,=,,HCFC-142b,a6be4597-f9c6-36b1-82fd-92100038cc04,emission/air,kg,Edelen,Hottle,8/27/2020
IDEAv2.2,HCFC-142b,2390ed43-d8fe-4733-9c2d-b87386f4f3d0,Emissions/air/unspecified,kg,=,1,HCFC-142b,a6be4597-f9c6-36b1-82fd-92100038cc04,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,CFC-11,412876da-445e-4bff-8789-bec6af857a17,Emissions/air/unspecified,kg,=,1,CFC-11,b80498de-0f5e-3d3f-9cbf-396a4952e904,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,CFC-111,7f0039aa-63cc-47e0-8170-9a31a2de69e3,Emissions/air/unspecified,kg,=,1,CFC-111,83477f63-15a7-3298-8465-6e3125274f42,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,CFC-112,f6de5e64-d41d-4ff7-a365-f4bd4e1e541b,Emissions/air/unspecified,kg,=,1,CFC-112,0d82436e-601f-3787-be58-4405e6b972cc,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,CFC-114,6b91fb2a-357d-49bb-b488-85cf048bb12f,Emissions/air/unspecified,kg,=,1,CFC-114,0114f739-0964-3e45-9045-1221b33532df,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,CFC-115,277606fc-c8f7-46ca-9712-92b95eeb73c5,Emissions/air/unspecified,kg,=,1,CFC-115,a8f7ba7b-e553-332a-b3d3-a71ab00db8e7,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,CFC-12,5ef468fb-de17-4b1d-900e-08c20c5899d3,Emissions/air/unspecified,kg,=,1,CFC-12,d6f92419-d242-3d09-adfb-730988250f61,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,CFC-13,96cf8f9d-1906-4afb-bcbe-9ed8ed6382dc,Emissions/air/unspecified,kg,=,1,CFC-13,c70f1e1d-017a-3aa4-9614-fa723adbf49d,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,CFC-211,7911039f-684c-4972-8522-d1933e3c3f6f,Emissions/air/unspecified,kg,=,1,CFC-217aa,1f20d220-eef7-3b1a-864e-b022556acbc0,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,CFC-212,70e1d94b-0cfe-483f-afec-b89058e33d28,Emissions/air/unspecified,kg,=,1,CFC-212ca,6d60b759-24a4-3f8b-afd4-405935fae61b,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,CFC-213,352768b6-7c97-4a70-a086-455e9cc2506b,Emissions/air/unspecified,kg,=,1,CFC-213ca,ee83f653-1d80-31a5-a65b-eed2c8205f6c,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,CFC-214,ce98d33d-8292-4ddf-94ea-0c256468c44b,Emissions/air/unspecified,kg,=,1,Tetrachlorotetrafluoropropane,0a13f253-6632-3607-b66c-07cd772572dd,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,CFC-215,e0c00f82-e4ba-4e2b-a302-1ff9e59dfa9b,Emissions/air/unspecified,kg,=,1,CFC-215aa,aac94f2e-9cae-3b11-b748-57814e196803,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,CFC-216,afe42bc0-1597-470d-bee8-6b7855572aa6,Emissions/air/unspecified,kg,=,1,CFC-216ba,b7b3b712-b4d5-31b8-a6f4-2cc22a4abcd6,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,CFC-217,c84128ac-3f04-470f-aab9-7eb4e3eaec07,Emissions/air/unspecified,kg,=,1,CFC-217ca,fece15c5-4b3a-34e7-9233-9fa0c5a99f49,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,Halon-1211,f1585d8a-3b6d-47bb-9e7b-dc8c1fe2bc87,Emissions/air/unspecified,kg,=,1,Halon 1211,8b9acc49-219b-3983-bbf2-93fcdf23a838,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,Halon-1301,05f627db-e902-44ea-b8a9-9c52cf730a6e,Emissions/air/unspecified,kg,=,1,Halon 1301,9c1c4e0d-e68f-3cbf-9bcf-2c54f9b4cae7,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,Halon-2402,431cfebe-5f3f-4860-a481-cc8e057f9a71,Emissions/air/unspecified,kg,=,1,"1,2-Dibromo-1,1,2,2-tetrafluoroethane",948baf62-b202-31e5-a0a3-38beec72f906,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,HBFC-22B1,b78358e2-c632-4f7c-9e11-4233b41c6650,Emissions/air/unspecified,kg,=,,Bromodifluoromethane,e01df167-29c2-310d-8d51-1b5e8fce950c,emission/air,kg,Edelen,Hottle,8/27/2020
IDEAv2.2,Halon-1201,3b135119-f75c-4be0-9abc-961e65aad80d,Emissions/air/unspecified,kg,=,1,Bromodifluoromethane,e01df167-29c2-310d-8d51-1b5e8fce950c,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,HCFC-121,4433f424-1411-4ccc-9548-2fe24038c1b4,Emissions/air/unspecified,kg,=,1,HCFC-121,9f2a1084-784d-3a60-a416-b99bf13cc0ad,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,HCFC-122,af3e43cc-5372-4f8f-b5e7-d377b7c5deac,Emissions/air/unspecified,kg,=,1,HCFC-122,fdf3b4c5-2ed1-3079-ac71-d0ff465d5381,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,HCFC-123,1653c3b6-1fd3-4420-97cb-6856eeced0c5,Emissions/air/unspecified,kg,=,1,HCFC-123,c1b0f3c7-546f-3bfa-ba02-fc5e657c2ea3,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,HCFC-124,5e600729-1f65-42b3-9d44-b8ebb4ef7902,Emissions/air/unspecified,kg,=,1,HCFC-124,a94f791b-f806-37a6-95b5-f97fdcde3032,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,HCFC-131,d29ad99d-ead1-4273-a8db-e0c85b4eac2d,Emissions/air/unspecified,kg,=,1,HCFC-131,61958ff9-9fff-3e5b-95fa-693b347fbc6b,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,HCFC-140,24c945d9-ac42-475e-95c8-c7aa6fa35039,Emissions/air/unspecified,kg,=,1,"1,1,1-Trichloroethane",0c56aee4-7e22-3e85-8e83-34829f3e8304,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,HCFC-21,6991a79f-fd02-4cc3-9991-5427c10aa08c,Emissions/air/unspecified,kg,=,1,HCFC-21,da3c6b78-9320-3f06-93d1-2b7fbc956af5,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,HCFC-22,0c74b1b9-356c-46ae-9a0c-db3b54827bb2,Emissions/air/unspecified,kg,=,1,HCFC-22,76cf7898-8461-3265-a3a4-14dd2682779e,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,HCFC-221,439056d1-a622-4e31-a1e1-39c543b7cc16,Emissions/air/unspecified,kg,=,1,HCFC-221,4888ee32-da49-37dd-bdd9-271bbbed3122,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,HCFC-222,72ead97d-e7fd-49aa-9309-648a248f09b2,Emissions/air/unspecified,kg,=,1,HCFC-222,5d3ba1d3-9a34-30d7-9fbc-6037c74aff9c,emission/air,kg,Hottle,Edelen,8/24/2020
IDEAv2.2,HCFC-223,cbed258b-168f-455b-8c41-782c869d19c4,Emissions/air/unspecified,kg,=,1,HCFC-223ca,80a78923-5b84-3a5d-962e-c8aaca74220a,emission/air,kg,Hottle,Edelen,8/24/2020
